Updated On,State,Total Doses Administered,Sessions,Sites,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered),Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years (Individuals Vaccinated),45-60 Years (Individuals Vaccinated),60+ Years (Individuals Vaccinated),Male (Individuals Vaccinated),Female (Individuals Vaccinated),Transgender (Individuals Vaccinated)
16/05/2022,Puducherry,1698400,226479,53,965709,710479,807541,868305,342,90991,1570964,0,34,910396,403732,260305,0,0,0,0,0,0
16/05/2022,Ladakh,473427,0,0,236715,198029,245845,188845,52,24011,435249,0,20,276660,85087,79009,0,0,0,0,0,0
16/05/2022,Andaman and Nicobar Islands,702331,150,1,341940,338142,362125,317840,116,42986,638209,0,13,396851,161025,87436,0,0,0,0,0,0
16/05/2022,Nagaland,1643597,48622,70,907355,706082,880071,733101,265,108063,1503315,7371,76,1065809,315869,149481,0,0,0,0,0,0
16/05/2022,Arunachal Pradesh,1697968,4640,16,907720,758668,903256,762778,355,100479,1583380,0,300,1117142,353279,136443,0,0,0,0,0,0
16/05/2022,Goa,2747903,10666,13,1430833,1272076,1498888,1203729,288,159878,2535571,0,634,1578451,601375,420724,0,0,0,0,0,0
16/05/2022,Sikkim,1162084,1200,1,585440,539227,609874,514377,413,70020,1061147,0,374,725855,214564,137985,0,0,0,0,0,0
16/05/2022,Assam,45112832,863985,1084,24126774,20556829,21972395,22704808,6391,6585376,37814162,2398,339,27771526,10036255,4720505,0,0,0,0,0,0
16/05/2022,Rajasthan,105812471,3788337,3902,56303082,47719715,53413853,50586549,22247,17455570,85671454,18651,2050,59896426,20983180,16268966,0,0,0,0,0,0
16/05/2022,Goa,2747903,10666,13,1430833,1272076,1498888,1203729,288,159878,2535571,0,634,1578451,601375,420724,0,0,0,0,0,0
16/05/2022,Himachal Pradesh,13022959,1761,6,6583303,6145039,6555155,6170103,3078,799635,11819134,2974,822,6891149,2920191,2192635,0,0,0,0,0,0
16/05/2022,Meghalaya,2478155,161820,207,1404932,1033626,1246493,1191750,315,105157,2350960,0,323,1662165,508211,196718,0,0,0,0,0,0
16/05/2022,Maharashtra,166032201,2698538,2003,90454585,73041282,86775059,76684867,35877,26683421,136001992,265170,6293,93802133,36037328,26323439,0,0,0,0,0,0
16/05/2022,Maharashtra,166032201,2698538,2003,90454585,73041282,86775059,76684867,35877,26683421,136001992,265170,6293,93802133,36037328,26323439,0,0,0,0,0,0
16/05/2022,Uttarakhand,17772417,296363,287,8959777,8276498,8838990,8390281,6993,2285838,15041245,4212,562,10415254,3403596,2635699,0,0,0,0,0,0
16/05/2022,Telangana,63131001,6321139,1934,32127018,30263548,31401084,30976897,12559,10360322,51125658,143917,5443,36367518,13701451,8375107,0,0,0,0,0,0
16/05/2022,Delhi,33922859,76383,219,18014302,14942781,18619856,14324573,12629,8521637,24495220,93982,1533,21399878,6324761,3310263,0,0,0,0,0,0
16/05/2022,Manipur,2873006,52531,106,1564294,1217208,1424152,1356653,697,169023,2672237,2631,174,1665575,664375,372300,0,0,0,0,0,0
16/05/2022,Chhattisgarh,39304755,902788,548,20630839,18165419,19127962,19662980,5308,6391310,31902590,9735,2248,22116047,9286542,4892086,0,0,0,0,0,0
16/05/2022,Tripura,5343270,114378,115,2868287,2373214,2652382,2588323,793,420776,4802159,0,234,2785343,1436645,766551,0,0,0,0,0,0
16/05/2022,Haryana,43106670,1250774,936,23463551,19089563,23217855,19325801,9448,8072169,34371937,82839,2031,26447412,8235690,5902882,0,0,0,0,0,0
16/05/2022,Himachal Pradesh,13022959,1761,6,6583303,6145039,6555155,6170103,3078,799635,11819134,2974,822,6891149,2920191,2192635,0,0,0,0,0,0
16/05/2022,Delhi,33922859,76383,219,18014302,14942781,18619856,14324573,12629,8521637,24495220,93982,1533,21399878,6324761,3310263,0,0,0,0,0,0
16/05/2022,Uttarakhand,17772417,296363,287,8959777,8276498,8838990,8390281,6993,2285838,15041245,4212,562,10415254,3403596,2635699,0,0,0,0,0,0
16/05/2022,Jammu and Kashmir,22912357,606596,532,11292134,11215563,12351233,10152302,4159,2998516,19147275,0,306,12740779,4949224,2828947,0,0,0,0,0,0
16/05/2022,Manipur,2873006,52531,106,1564294,1217208,1424152,1356653,697,169023,2672237,2631,174,1665575,664375,372300,0,0,0,0,0,0
16/05/2022,Madhya Pradesh,118302750,257787,259,60323135,56880662,60956893,56220231,26633,20878180,94428325,22543,3090,70714697,23492995,13820478,0,0,0,0,0,0
16/05/2022,Punjab,43158950,2056210,1594,23740401,18825956,22672391,19887959,6004,6749173,35657810,15350,701,24452621,9621235,6623909,0,0,0,0,0,0
16/05/2022,Dadra and Nagar Haveli and Daman and Diu,1407862,9203,19,776083,620222,925918,470089,297,67620,1311472,0,0,137,1043734,209815,0,0,0,0,0,0
16/05/2022,Puducherry,1698400,226479,53,965709,710479,807541,868305,342,90991,1570964,0,34,910396,403732,260305,0,0,0,0,0,0
16/05/2022,Ladakh,473427,0,0,236715,198029,245845,188845,52,24011,435249,0,20,276660,85087,79009,0,0,0,0,0,0
16/05/2022,Bihar,130682751,4194254,2881,70345105,58913904,63133999,66094308,30656,21622966,105618518,13119,576,75951871,24054558,17949011,0,0,0,0,0,0
16/05/2022,Jammu and Kashmir,22912357,606596,532,11292134,11215563,12351233,10152302,4159,2998516,19147275,0,306,12740779,4949224,2828947,0,0,0,0,0,0
16/05/2022,Sikkim,1162084,1200,1,585440,539227,609874,514377,413,70020,1061147,0,374,725855,214564,137985,0,0,0,0,0,0
16/05/2022,Punjab,43158950,2056210,1594,23740401,18825956,22672391,19887959,6004,6749173,35657810,15350,701,24452621,9621235,6623909,0,0,0,0,0,0
16/05/2022,Karnataka,107334048,6402909,3674,54142213,51240845,53327570,52036452,18970,17845333,87280387,114110,4884,60739663,23778683,15834917,0,0,0,0,0,0
16/05/2022,Maharashtra,166032201,2698538,2003,90454585,73041282,86775059,76684867,35877,26683421,136001992,265170,6293,93802133,36037328,26323439,0,0,0,0,0,0
16/05/2022,Kerala,54544676,456730,695,28500058,24386350,25216654,27654428,15292,6894761,47193999,72474,3069,25272492,14109566,12716866,0,0,0,0,0,0
16/05/2022,West Bengal,139452598,1106599,1476,72829489,63859517,66824247,69839182,25450,19696525,115915971,84889,5042,75776558,33199136,20324641,0,0,0,0,0,0
16/05/2022,Himachal Pradesh,13022959,1761,6,6583303,6145039,6555155,6170103,3078,799635,11819134,2974,822,6891149,2920191,2192635,0,0,0,0,0,0
16/05/2022,Haryana,43106670,1250774,936,23463551,19089563,23217855,19325801,9448,8072169,34371937,82839,2031,26447412,8235690,5902882,0,0,0,0,0,0
16/05/2022,Tamil Nadu,109329323,3199378,2044,58887548,49434894,52868099,55432680,21621,17950068,88895013,99217,1239,60771709,26102329,15729861,0,0,0,0,0,0
16/05/2022,Arunachal Pradesh,1697968,4640,16,907720,758668,903256,762778,355,100479,1583380,0,300,1117142,353279,136443,0,0,0,0,0,0
16/05/2022,Lakshadweep,123016,380,2,61423,57923,63511,55829,6,6917,114131,0,18,66834,30541,18307,0,0,0,0,0,0
16/05/2022,Andaman and Nicobar Islands,702331,150,1,341940,338142,362125,317840,116,42986,638209,0,13,396851,161025,87436,0,0,0,0,0,0
16/05/2022,Chandigarh,2162921,18010,33,1174229,944366,1200013,918156,426,124905,1996847,0,181,1358128,429772,242240,0,0,0,0,0,0
16/05/2022,Kerala,54544676,456730,695,28500058,24386350,25216654,27654428,15292,6894761,47193999,72474,3069,25272492,14109566,12716866,0,0,0,0,0,0
16/05/2022,Tripura,5343270,114378,115,2868287,2373214,2652382,2588323,793,420776,4802159,0,234,2785343,1436645,766551,0,0,0,0,0,0
16/05/2022,Manipur,2873006,52531,106,1564294,1217208,1424152,1356653,697,169023,2672237,2631,174,1665575,664375,372300,0,0,0,0,0,0
16/05/2022,Ladakh,473427,0,0,236715,198029,245845,188845,52,24011,435249,0,20,276660,85087,79009,0,0,0,0,0,0
16/05/2022,Punjab,43158950,2056210,1594,23740401,18825956,22672391,19887959,6004,6749173,35657810,15350,701,24452621,9621235,6623909,0,0,0,0,0,0
16/05/2022,Mizoram,1607346,0,0,870442,693272,782473,780939,301,98080,1464173,0,1230,937650,323356,209553,0,0,0,0,0,0
16/05/2022,Odisha,66633863,1522961,1410,34582138,30808986,32105189,33270428,15469,11280208,53419914,5954,953,35944758,14941316,10143948,0,0,0,0,0,0
16/05/2022,Dadra and Nagar Haveli and Daman and Diu,1407862,9203,19,776083,620222,925918,470089,297,67620,1311472,0,0,137,1043734,209815,0,0,0,0,0,0
16/05/2022,Odisha,66633863,1522961,1410,34582138,30808986,32105189,33270428,15469,11280208,53419914,5954,953,35944758,14941316,10143948,0,0,0,0,0,0
16/05/2022,Nagaland,1643597,48622,70,907355,706082,880071,733101,265,108063,1503315,7371,76,1065809,315869,149481,0,0,0,0,0,0
16/05/2022,Madhya Pradesh,118302750,257787,259,60323135,56880662,60956893,56220231,26633,20878180,94428325,22543,3090,70714697,23492995,13820478,0,0,0,0,0,0
16/05/2022,Jharkhand,39916745,548193,699,23316233,16262180,19910118,19658821,9459,8041441,30951772,10898,4024,24271781,7782550,4692963,0,0,0,0,0,0
16/05/2022,Uttar Pradesh,320972440,11972547,6122,173011702,144998972,163315477,154571675,123245,62782302,250412720,55295,4490,192033396,61691233,35861340,0,0,0,0,0,0
16/05/2022,Odisha,66633863,1522961,1410,34582138,30808986,32105189,33270428,15469,11280208,53419914,5954,953,35944758,14941316,10143948,0,0,0,0,0,0
16/05/2022,Karnataka,107334048,6402909,3674,54142213,51240845,53327570,52036452,18970,17845333,87280387,114110,4884,60739663,23778683,15834917,0,0,0,0,0,0
16/05/2022,Tamil Nadu,109329323,3199378,2044,58887548,49434894,52868099,55432680,21621,17950068,88895013,99217,1239,60771709,26102329,15729861,0,0,0,0,0,0
16/05/2022,Gujarat,108411420,1737695,1805,53934482,51746303,57553863,48107382,19408,17003132,88758682,32557,3000,61155661,23595301,15275080,0,0,0,0,0,0
16/05/2022,Odisha,66633863,1522961,1410,34582138,30808986,32105189,33270428,15469,11280208,53419914,5954,953,35944758,14941316,10143948,0,0,0,0,0,0
16/05/2022,Gujarat,108411420,1737695,1805,53934482,51746303,57553863,48107382,19408,17003132,88758682,32557,3000,61155661,23595301,15275080,0,0,0,0,0,0
16/05/2022,Telangana,63131001,6321139,1934,32127018,30263548,31401084,30976897,12559,10360322,51125658,143917,5443,36367518,13701451,8375107,0,0,0,0,0,0
16/05/2022,Goa,2747903,10666,13,1430833,1272076,1498888,1203729,288,159878,2535571,0,634,1578451,601375,420724,0,0,0,0,0,0
16/05/2022,Chhattisgarh,39304755,902788,548,20630839,18165419,19127962,19662980,5308,6391310,31902590,9735,2248,22116047,9286542,4892086,0,0,0,0,0,0
16/05/2022,Himachal Pradesh,13022959,1761,6,6583303,6145039,6555155,6170103,3078,799635,11819134,2974,822,6891149,2920191,2192635,0,0,0,0,0,0
16/05/2022,Rajasthan,105812471,3788337,3902,56303082,47719715,53413853,50586549,22247,17455570,85671454,18651,2050,59896426,20983180,16268966,0,0,0,0,0,0
16/05/2022,Delhi,33922859,76383,219,18014302,14942781,18619856,14324573,12629,8521637,24495220,93982,1533,21399878,6324761,3310263,0,0,0,0,0,0
16/05/2022,Madhya Pradesh,118302750,257787,259,60323135,56880662,60956893,56220231,26633,20878180,94428325,22543,3090,70714697,23492995,13820478,0,0,0,0,0,0
16/05/2022,Chandigarh,2162921,18010,33,1174229,944366,1200013,918156,426,124905,1996847,0,181,1358128,429772,242240,0,0,0,0,0,0
16/05/2022,Andaman and Nicobar Islands,702331,150,1,341940,338142,362125,317840,116,42986,638209,0,13,396851,161025,87436,0,0,0,0,0,0
16/05/2022,Jammu and Kashmir,22912357,606596,532,11292134,11215563,12351233,10152302,4159,2998516,19147275,0,306,12740779,4949224,2828947,0,0,0,0,0,0
16/06/2021,Dadra and Nagar Haveli and Daman and Diu,284862,16630,64,258254,26608,0,0,0,0,284862,0,87,0,0,0,177030,59548,21510,168510,89695,49
16/06/2021,Puducherry,353121,51060,64,299122,53999,0,0,0,74,353047,0,19,0,0,0,127129,101309,70589,155488,143593,41
16/06/2021,Odisha,9350452,339987,1219,7631412,1719040,0,0,0,1064750,8285702,0,298,0,0,0,1680382,3242785,2706608,4079269,3550811,1332
16/06/2021,Tripura,1736324,156174,300,1213866,522458,0,0,0,22218,1714106,0,63,0,0,0,224877,647738,340522,630861,582831,174
16/06/2021,Mizoram,393779,25968,50,341373,52406,0,0,0,0,393779,0,804,0,0,0,128720,130324,82261,172409,168928,36
16/06/2021,Uttar Pradesh,24254164,1192646,6183,20343637,3910527,0,0,0,3022768,21231396,0,1240,0,0,0,6333886,8227524,5773398,11680599,8657504,5534
16/06/2021,Sikkim,317335,25154,75,257485,59850,0,0,0,0,317335,0,222,0,0,0,107576,93852,55961,139687,117729,69
16/06/2021,Haryana,7020156,251686,757,5919214,1100942,0,0,0,1042161,5977995,0,869,0,0,0,2198662,1923935,1789643,3268657,2649437,1120
16/06/2021,Kerala,11746936,243440,923,9386066,2360870,0,0,0,1056130,10690784,22,2408,0,0,0,1946564,3590195,3839598,4529099,4855411,1556
16/06/2021,Arunachal Pradesh,438804,28905,109,359462,79342,0,0,0,0,438804,0,272,0,0,0,169765,136591,53050,197199,162146,117
16/06/2021,Bihar,12716811,2243423,5104,10763130,1953681,0,0,0,1124634,11592177,0,200,0,0,0,3798531,3460827,3499791,5958003,4802979,2148
16/06/2021,Nagaland,373071,32525,153,320460,52611,0,0,0,0,373071,0,39,0,0,0,168421,98363,53567,181724,138698,38
16/06/2021,Lakshadweep,49904,9440,10,42783,7121,0,0,0,0,49904,0,0,0,0,0,21931,13394,7458,23098,19682,3
16/06/2021,Telangana,8511947,855498,1410,7151956,1359991,0,0,0,1544319,6949766,17862,383,0,0,0,2591061,2810321,1746560,3797577,3352902,1477
16/06/2021,West Bengal,18249050,689858,1399,14127403,4121647,0,0,0,2261779,15985720,1551,1268,0,0,0,3961701,5671448,4485809,7946848,6178486,2069
16/06/2021,Assam,4998717,131572,707,4018537,980180,0,0,0,973077,4025640,0,196,0,0,0,1373830,1757121,887148,2174956,1842924,657
16/06/2021,Punjab,5299801,473336,1370,4468606,831195,0,0,0,514920,4784881,0,132,0,0,0,1187773,1848693,1431486,2521817,1946245,544
16/06/2021,Andaman and Nicobar Islands,133931,2065,12,118511,15420,0,0,0,0,133931,0,3,0,0,0,26423,61247,30837,63789,54713,9
16/06/2021,Tamil Nadu,11643851,1593852,2357,9441618,2202233,0,0,0,1986276,9657220,355,135,0,0,0,3922308,3310024,2206638,5204848,4235461,1309
16/06/2021,Jammu and Kashmir,3818944,305432,1238,3229615,589329,0,0,0,76101,3742843,0,124,0,0,0,751710,1520782,956594,1888104,1340895,616
16/06/2021,Goa,691969,70163,85,592719,99250,0,0,0,13885,678084,0,576,0,0,0,237508,199363,155743,304922,287743,54
16/06/2021,Maharashtra,26774547,1075174,4435,21442311,5332236,0,0,0,3375760,23397718,1069,4043,0,0,0,5150176,9009866,7268007,11553157,9886094,3060
16/06/2021,Himachal Pradesh,2699523,61709,508,2262895,436628,0,0,0,238,2697945,1340,680,0,0,0,427910,1042640,791952,1143865,1118598,432
16/06/2021,Karnataka,17695431,1533625,4953,14594061,3101370,0,0,0,1865062,15829065,1304,2549,0,0,0,4487282,5766880,4330302,7551718,7039881,2462
16/06/2021,Jharkhand,5351699,367080,1321,4506462,845237,0,0,0,774021,4577678,0,779,0,0,0,1580566,1615869,1308339,2456942,2048763,757
16/06/2021,Uttarakhand,3444654,58197,386,2725505,719149,0,0,0,181875,3262779,0,298,0,0,0,826000,1040303,858142,1411693,1313102,710
16/06/2021,Meghalaya,544781,59299,321,469951,74830,0,0,0,0,544781,0,274,0,0,0,210521,181276,78105,244340,225557,54
16/06/2021,Chandigarh,425495,17840,65,349204,76291,0,0,0,0,425495,0,139,0,0,0,144333,125842,78831,197458,151693,53
16/06/2021,Delhi,6263721,185263,882,4756248,1507473,0,0,0,1916268,4346834,619,959,0,0,0,1934939,1755972,1061020,2761123,1994174,951
16/06/2021,Chhattisgarh,6350848,219355,1244,5179502,1171346,0,0,0,230609,6120239,0,564,0,0,0,469536,2952596,1757005,2532383,2646541,578
16/06/2021,Ladakh,194501,2630,20,157081,37420,0,0,0,0,194501,0,4,0,0,0,89862,36786,30394,83891,73171,19
16/06/2021,Madhya Pradesh,14840484,789248,2850,12815277,2025207,0,0,0,1989735,12850749,0,613,0,0,0,5493924,4120418,3195728,7179396,5633448,2433
16/06/2021,Gujarat,21112010,452300,2170,16440786,4671224,0,0,0,2495920,18616090,0,1015,0,0,0,5911304,6019676,4505908,8980617,7457692,2477
16/06/2021,Andhra Pradesh,12439899,342464,679,9795862,2644037,0,0,0,2211640,10223252,5007,331,0,0,0,1950681,4890432,2952921,4714908,5079409,1545
16/06/2021,Manipur,554243,24461,130,482536,71707,0,0,0,0,554243,0,82,0,0,0,211856,173895,96558,267342,215051,143
16/06/2021,Rajasthan,20042703,324704,894,16682442,3360261,0,0,0,1951443,18091260,0,487,0,0,0,4618390,6301538,5754218,8812406,7867268,2768
16/07/2021,Karnataka,26851134,2661733,4137,21741826,5109308,13590325,13256265,4544,3465032,23363901,22201,2629,10804075,9070719,6976340,0,0,0,0,0,0
16/07/2021,Dadra and Nagar Haveli and Daman and Diu,571175,41293,61,505750,65425,382145,188904,126,12,571163,0,129,402117,126841,42217,0,0,0,0,0,0
16/07/2021,Kerala,16485990,239682,1079,11918604,4567386,7915171,8568060,2759,1514558,14959533,11899,2514,3905064,5737210,6843716,0,0,0,0,0,0
16/07/2021,Tripura,2827700,219170,503,2137737,689963,1448181,1379131,388,44502,2783198,0,70,1156177,1085447,586076,0,0,0,0,0,0
16/07/2021,Assam,8643029,255108,712,7145077,1497952,4652669,3989101,1259,1452526,7189772,731,249,4138690,3015907,1488432,0,0,0,0,0,0
16/07/2021,Mizoram,733598,43946,58,608456,125142,370121,363349,128,0,733598,0,1015,399565,203384,130649,0,0,0,0,0,0
16/07/2021,Uttarakhand,5145220,143681,580,4014316,1130904,2659433,2484272,1515,399141,4746079,0,322,2125615,1631160,1388445,0,0,0,0,0,0
16/07/2021,Rajasthan,27641745,417541,912,22426875,5214870,14683806,12953375,4564,3068376,24569404,3965,524,10360901,8869978,8410866,0,0,0,0,0,0
16/07/2021,Bihar,20092154,1227598,1830,17088089,3004065,10953837,9134455,3862,2088284,18002866,1004,216,9072888,5748663,5270603,0,0,0,0,0,0
16/07/2021,Madhya Pradesh,25028056,10907,50,21039211,3988845,13832807,11190859,4390,3055848,21966019,6189,859,12589965,7323431,5114660,0,0,0,0,0,0
16/07/2021,Andhra Pradesh,18391785,785070,1675,14395270,3996515,8340895,10048025,2865,2922862,15440430,28493,343,4964790,8455225,4971770,0,0,0,0,0,0
16/07/2021,Lakshadweep,61637,5990,9,48893,12744,33836,27796,5,0,61637,0,3,29182,20875,11580,0,0,0,0,0,0
16/07/2021,Tamil Nadu,19028978,755404,1532,15655125,3373853,10003162,9022831,2985,2985186,16027896,15896,173,8907837,6110152,4010989,0,0,0,0,0,0
16/07/2021,Telangana,13148507,482112,1289,10833368,2315139,6844754,6301294,2459,2625109,10460387,63011,401,5988281,4440856,2719370,0,0,0,0,0,0
16/07/2021,West Bengal,25609415,835701,2412,18379397,7230018,14102715,11503071,3629,3263712,22325946,19757,1530,7761334,9878248,7969833,0,0,0,0,0,0
16/07/2021,Gujarat,29037045,438227,2199,22342001,6695044,15788408,13244361,4276,3281306,25750539,5200,1098,11822136,9721905,7493004,0,0,0,0,0,0
16/07/2021,Jammu and Kashmir,5437313,609582,1526,4489337,947976,3199288,2237065,960,179867,5257446,0,137,1726873,2269294,1441146,0,0,0,0,0,0
16/07/2021,Nagaland,653588,41440,104,541764,111824,375405,278090,93,0,653020,568,51,387477,174924,91187,0,0,0,0,0,0
16/07/2021,Chhattisgarh,9691397,1189740,1130,7778039,1913358,4829208,4861101,1088,1006229,8683175,1993,624,3029400,4173625,2488372,0,0,0,0,0,0
16/07/2021,Maharashtra,38894689,1575589,4256,30053289,8841400,21090573,17798111,6005,4600460,34252420,41809,4412,13593087,13829573,11472029,0,0,0,0,0,0
16/07/2021,Meghalaya,886290,133064,431,769669,116621,468635,417544,111,0,886290,0,290,514142,259366,112782,0,0,0,0,0,0
16/07/2021,Himachal Pradesh,4500778,66904,335,3498848,1001930,2220520,2279387,871,1885,4495947,2946,719,1552171,1643571,1305036,0,0,0,0,0,0
16/07/2021,Jharkhand,8186347,471300,1298,6726458,1459889,4494449,3690382,1516,1359441,6825017,1889,899,3687989,2573599,1924759,0,0,0,0,0,0
16/07/2021,Odisha,14143588,246805,775,11146869,2996719,7593668,6547273,2647,1979793,12162033,1762,358,4980778,5035460,4127350,0,0,0,0,0,0
16/07/2021,Ladakh,246776,2702,12,184757,62019,138971,107781,24,0,246776,0,5,124118,68157,54501,0,0,0,0,0,0
16/07/2021,Punjab,8002865,1292396,1978,6465498,1537367,4469341,3532664,860,983285,7016313,3267,194,2912415,2865651,2224799,0,0,0,0,0,0
16/07/2021,Uttar Pradesh,39934673,1572941,3676,33522527,6412146,22808970,17114248,11455,4710758,35216630,7285,1469,16955583,13696496,9282594,0,0,0,0,0,0
16/07/2021,Manipur,1001544,125672,174,901371,100173,555582,445709,253,0,1001544,0,111,579314,279584,142646,0,0,0,0,0,0
16/07/2021,Andaman and Nicobar Islands,254814,12371,35,179879,74935,136529,118257,28,0,254814,0,5,86722,111285,56807,0,0,0,0,0,0
16/07/2021,Arunachal Pradesh,756314,29389,131,623036,133278,417594,338515,205,0,756314,0,283,438584,228412,89318,0,0,0,0,0,0
16/07/2021,Delhi,9274314,205962,870,7086069,2188245,5342934,3929378,2002,2225631,7028161,20522,1051,4481769,2966850,1825695,0,0,0,0,0,0
16/07/2021,Haryana,10412492,573060,1093,8456784,1955708,5755137,4655478,1877,1593233,8799413,19846,895,4669371,2982710,2760411,0,0,0,0,0,0
16/07/2021,Chandigarh,664346,33936,75,531740,132606,373932,290315,99,2174,662172,0,151,317395,209757,137194,0,0,0,0,0,0
16/07/2021,Goa,1166709,68432,78,965882,200827,622757,543843,109,23657,1143052,0,588,563009,335459,268241,0,0,0,0,0,0
16/07/2021,Sikkim,595976,30465,67,461643,134333,323401,272380,195,0,595976,0,283,317719,175774,102483,0,0,0,0,0,0
16/07/2021,Puducherry,639723,90834,61,513820,125903,317584,322008,131,74,639649,0,26,302385,201727,135611,0,0,0,0,0,0
16/08/2021,Rajasthan,38079373,1340979,3268,28927453,9151920,19988538,18083817,7018,4735942,33332248,11183,0,17074064,11326339,9678970,0,0,0,0,0,0
16/08/2021,Assam,14366898,1132818,2098,11846600,2520298,7562537,6802269,2092,1766628,12598394,1876,0,7809551,4482312,2075035,0,0,0,0,0,0
